TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
174,170.30739167470645, 336.5985464454291, -0.0016129538416862488,192.3707602866689, 335.69635239391175, -15.221159934997559,216.31975719875084, 315.84316344901544, -21.15024757385254,235.09959732178376, 297.29240708405774, -25.769906997680664,254.14733914603033, 288.29062979081107, -30.888856887817383,212.50473799980767, 282.1779776713587, -7.466119766235352,222.6019675567292, 259.31927612827104, -12.479601860046387,229.11202936297684, 243.89439693233942, -17.700668334960938,233.48078515635726, 230.0968936103433, -21.688730239868164,196.03892741383402, 274.40662321624626, -5.577333927154541,201.71965530724526, 247.47361264664903, -10.344939231872559,207.52301400166488, 224.81572444892205, -15.691560745239258,210.7596081572561, 205.66974710347887, -19.618297576904297,178.50267501711835, 273.6535086142729, -6.402740478515625,180.16163485479197, 252.2726829165378, -13.163426399230957,184.78699495550916, 240.17860799801912, -19.506507873535156,187.83013888493292, 229.162403123812, -23.56310272216797,159.92052485297808, 277.5909613979769, -8.754648208618164,160.50894252524287, 263.3176152426746, -16.336894989013672,162.84261474222188, 257.35414779611307, -21.462326049804688,165.18531823480055, 249.85239519362858, -25.04340362548828
385,169.1214569988267, 345.9937544854647, -0.001444019377231598,191.49222673406396, 345.08051319089685, -15.554308891296387,214.94297658052017, 323.9379654923241, -21.346431732177734,228.73883414814787, 301.3577861607253, -26.446456909179688,240.31739397439293, 287.76872540660844, -31.391830444335938,208.92825320179867, 283.57179165043925, -0.7083404660224915,222.5916178099676, 260.5159442750358, -1.138352632522583,231.69626220542787, 242.19893004972744, -3.588083028793335,237.93259496453499, 226.34184287717298, -5.946150302886963,190.7986953676051, 275.67009515067394, 1.1190670728683472,200.12186653443405, 247.47823858621808, 2.4325432777404785,206.98078718118626, 223.75431781164616, -0.9515798091888428,211.0651776899395, 205.06901169980677, -3.1342904567718506,172.78710059082368, 275.0142156080456, -0.1708165407180786,175.20244138393355, 247.81851062482906, -1.673079252243042,179.30349280248947, 225.78261772180343, -5.3172502517700195,182.4695594655724, 208.12718686969166, -7.260505676269531,154.20783111902563, 280.44503380049935, -3.5284347534179688,152.1137836407654, 258.37977759502024, -7.241876602172852,152.9656359238823, 241.68459503656183, -10.370590209960938,154.58625277473615, 225.63670014683922, -11.906298637390137
550,164.99229067103136, 354.50034880602453, -0.0013832524418830872,191.50855071904624, 350.18911746174933, -12.242152214050293,215.73426475368188, 327.2784615864626, -16.117958068847656,228.3333924857561, 302.0756915615337, -19.78316307067871,237.1797143249134, 286.8929032966144, -23.220945358276367,209.7809437218886, 287.7759049962379, 1.354804515838623,225.0125223620216, 262.9074058863062, 1.176451325416565,234.72341475046073, 244.72941982290672, -0.9000758528709412,242.09298364057065, 229.00627417746475, -2.9658570289611816,191.75133072322885, 279.4633811677409, 2.6462583541870117,202.86712994993786, 249.45688732652314, 4.264703273773193,210.3182894270316, 226.30625588635198, 1.4457876682281494,215.3990960698203, 207.99059143394987, -0.2470839023590088,174.14602149523515, 278.55256531929444, 1.229065179824829,179.2988313059421, 250.1786704869516, 1.2423818111419678,183.8637386601406, 228.76938228098822, -0.6633985638618469,188.10480067708963, 211.30705192484137, -1.527418613433838,155.05555724113918, 283.84251872312836, -2.011831521987915,152.17349732735784, 260.0197109023069, -4.1699748039245605,150.92164846962802, 242.82686427154013, -6.476546764373779,151.04685824200664, 225.98430411402614, -7.651148319244385
775,168.95176104755427, 341.7702653410957, -0.0016219094395637512,191.98328203141233, 339.5662991279842, -14.611051559448242,216.13165311546337, 319.1500002085331, -19.94442367553711,230.34913366902157, 298.37101044946786, -24.53306007385254,242.51721583257594, 288.9416117894469, -28.99652671813965,208.97701211976857, 281.44016649744424, 1.4435138702392578,221.69723094987827, 260.1325263627279, 1.5502032041549683,230.04234157827187, 243.34386097852382, -0.4952487051486969,235.4290263585131, 228.73819647765916, -2.6120524406433105,190.9790608952381, 273.51790368283537, 3.3213367462158203,198.50107079612155, 246.07792540849852, 5.148922443389893,204.35820491214156, 223.133948671042, 2.2912354469299316,207.24313474363248, 205.14249619480262, 0.31854963302612305,173.0924576169243, 272.8072402939322, 1.9647700786590576,174.487148903325, 246.54543103230137, 0.5671983957290649,177.6256643436696, 227.64922303657113, -2.477259397506714,179.7023105869774, 212.349634750081, -4.015847206115723,154.607086471954, 277.75219125905744, -1.4454479217529297,154.1181891979674, 256.5746116199062, -5.47243595123291,156.66255483432425, 243.56884967777594, -8.662391662597656,159.5271401833753, 230.83673307914844, -10.17645263671875
1053,185.78637728364689, 272.83377107635755, -0.0011127516627311707,180.63903760702036, 288.443412184876, 18.206832885742188,172.91292488617952, 295.33950178727366, 32.95042037963867,164.29480925303787, 296.37127041316796, 45.670433044433594,157.12949775625867, 296.03077846958513, 58.30292510986328,157.51957069951726, 291.4793563562866, 31.692441940307617,153.43525744450417, 296.73297487623853, 59.86382293701172,156.7179377701542, 297.0584108724528, 71.8650894165039,160.26479099016038, 296.70720849648654, 71.67606353759766,155.19358460270837, 283.1635607402738, 31.1475887298584,152.54577066969563, 289.38387411449366, 60.45856475830078,155.86184861699613, 290.39191505576326, 67.57396697998047,158.9143891811015, 290.2492042416481, 64.57982635498047,156.09414690774923, 276.29648977093524, 33.28520965576172,154.48454057853095, 282.07406400798413, 58.29605484008789,157.82986571096572, 283.44346928690385, 60.130592346191406,160.99362424034786, 283.4232681627167, 55.1833610534668,157.8960752292305, 270.23007244399173, 36.658634185791016,157.28901988904667, 274.8703779100803, 55.29270935058594,159.87528109043666, 276.3916915495699, 57.911216735839844,162.23288370033066, 276.7025831914607, 55.976688385009766
1712,162.44850632206024, 344.6124583853283, -0.0009050741791725159,187.2452898739727, 349.58157549450704, -17.21211814880371,214.27603047051858, 333.44065860180837, -24.19149398803711,230.75818187760183, 314.8887047291426, -30.588214874267578,243.53448226541155, 300.7151736421068, -36.493614196777344,213.30266426138968, 286.8397808450223, -1.0103036165237427,229.84576505477258, 265.7296144861175, -1.5187408924102783,241.25883971043086, 249.6603937075614, -3.583542823791504,250.35329306420164, 236.3513948399714, -5.187392711639404,195.34030163599058, 277.07035762462823, 1.9146755933761597,207.77106211582588, 251.7290712734429, 3.6875224113464355,217.4191643111331, 230.93551938216734, 1.1550705432891846,224.1095050669182, 215.69266134393501, -0.04508006572723389,176.89411966233547, 274.5138317143507, 1.343369483947754,179.48496040447316, 248.85551362258946, 0.4203031063079834,183.4544345775426, 227.1915985874685, -3.1257219314575195,186.6577923948857, 210.73660527615382, -5.014829635620117,157.65093485088113, 278.22116031302335, -1.6042602062225342,155.1301331441308, 257.65750459468285, -4.488384246826172,153.99530042748796, 240.33692457267057, -7.758370876312256,153.8649532838357, 223.56227881929087, -9.370699882507324
1882,169.05607286248073, 345.1148861623318, -0.000994950532913208,190.35539743977853, 351.110857035422, -16.448999404907227,216.97462004131887, 336.43973175972997, -23.334684371948242,235.91143490562456, 321.8781913912815, -29.91400909423828,251.85769369408575, 311.7339140391456, -36.2855110168457,211.85079581717574, 284.2342719276745, 0.3102153539657593,227.65480617279138, 263.9459791009376, 0.4648141860961914,238.54928299188157, 250.3873932912705, -1.9067695140838623,245.93212277224262, 239.81701723173666, -4.143773078918457,194.1501211149077, 273.6038395943971, 2.1748762130737305,203.32095558773364, 247.50816913187978, 3.9606170654296875,209.34079867151445, 229.26801458148438, 0.8950693011283875,211.99983706052606, 217.285803922409, -0.6544455289840698,175.91321896640181, 271.7293669616522, 0.6002926826477051,177.2201599132445, 244.81410820897645, 0.23635399341583252,180.35476858477102, 226.18476749640638, -2.604576587677002,181.87879823033103, 213.52607666173122, -3.7335543632507324,156.05005825590413, 277.09692867562575, -3.3059592247009277,150.95756322142108, 255.69874906470736, -5.947333335876465,149.11512663695333, 240.25736179018543, -8.352109909057617,147.8914917079457, 226.5217140810127, -9.155477523803711
2055,168.78188162214494, 347.5046812910136, -0.001045234501361847,186.87111689603287, 351.2070470456926, -18.3194580078125,212.4448780566545, 336.6420869136556, -26.488595962524414,231.32078811414124, 323.0050418937121, -33.94526290893555,250.0116862762256, 315.4465415247497, -41.82737350463867,210.9152809361837, 287.1757857782477, -2.690141439437866,226.47057281663146, 267.0173184064248, -3.0488529205322266,236.59141574066285, 253.34177055800592, -5.743724346160889,243.3603590779415, 242.191079364388, -7.891274452209473,194.76401835572736, 275.8552232158633, 0.5029057264328003,205.8579011167531, 250.40021596190314, 3.463322639465332,213.038798323786, 231.54087166402635, 1.3646626472473145,216.36044364289552, 217.53135361996613, 0.5391858816146851,177.45983037837752, 273.1988118622314, 0.1839754581451416,177.6936682348637, 245.53315618197448, -0.1543114185333252,178.45761683130965, 225.84473738442466, -3.121291399002075,178.08190440361477, 210.26700684882593, -4.336023330688477,159.20945174253995, 277.9286747121517, -2.606766700744629,156.0982849769331, 256.7502460883335, -5.550197601318359,154.45038466185252, 242.48051965040884, -7.825356483459473,153.2746264705017, 228.02173759307612, -7.971896171569824
2238,165.86199604316874, 331.9391231585349, -0.002474375069141388,190.7523517901095, 333.8305852804677, -10.1624174118042,210.9978304122011, 324.4391137750756, -17.609285354614258,223.15147795589724, 313.04964991187296, -21.48322105407715,223.00454481757393, 295.78397200313407, -22.442678451538086,199.93605237439684, 301.957744608672, -30.925840377807617,215.110945708915, 284.2025168103674, -33.406314849853516,220.38156538600748, 280.1978203898026, -21.205202102661133,219.27487893205242, 279.33921039630934, -12.705167770385742,185.8671928755133, 288.41259273133596, -27.949832916259766,198.1599001675338, 268.0849445053543, -33.622047424316406,202.29600568832092, 259.0632352298574, -29.24913787841797,203.50929966750965, 251.7715028014614, -26.152698516845703,172.86978637786697, 280.5785034337665, -24.900680541992188,175.4157991435685, 258.73127100269994, -31.914793014526367,171.62365107896608, 247.49846261698048, -35.20649337768555,168.65528068538032, 239.09950883123474, -36.72267532348633,161.52064380940314, 278.67906768423023, -21.554956436157227,157.13306643461632, 257.97162379400885, -31.96077537536621,149.1099450721611, 246.02381020781763, -40.430110931396484,142.0863249614678, 236.38919396571254, -43.85470199584961
2927,170.21295201721927, 343.21399227721133, -0.001033596694469452,190.41034143929843, 346.3928736791372, -17.141630172729492,215.38206067269155, 331.3138263764252, -23.99517822265625,232.15145055372102, 315.85536148060277, -30.426715850830078,247.63462221587247, 305.35735494048544, -36.81133270263672,211.0837283754961, 285.9921156378106, 1.539736270904541,224.5777692505511, 266.2540300254994, 2.448103427886963,234.05529476570942, 253.07033109442204, 0.969150960445404,240.3322358538321, 243.02616603098926, -0.1002579927444458,194.93259581014206, 274.74659887609914, 4.755625247955322,204.65765329965564, 250.29666025330403, 9.299455642700195,212.2437901992201, 232.0898583186788, 8.379130363464355,216.04383099021888, 219.42159630486083, 8.452288627624512,177.996082283353, 271.2853704007341, 4.2949113845825195,178.00972335017337, 245.0940890769641, 5.932955741882324,180.0172423102036, 226.88756376331838, 3.8629086017608643,180.7535260732866, 213.11396063314712, 3.075882911682129,160.01014806009908, 274.57527543422253, 1.267249584197998,156.21359409227978, 254.09792781017165, -0.02963733673095703,154.41577835914492, 240.19467046368865, -2.118163585662842,153.1415273051215, 226.6868089585143, -2.393609046936035
